,YEAR,MONTH,LATITUDE,LONGITUDE,PRECIPITATION
1708,1980,05,47.44849,9.22459,74.5
1709,1980,05,47.64917,7.55861,69.3
1710,1980,05,47.65609,7.89106,69.5
1711,1980,05,47.66199,8.22357,66.1
1712,1980,05,47.66689,8.55615,71.1
1713,1980,05,47.66881,8.88097,71.7
1714,1980,05,47.67466,9.2107,70.8
1715,1980,05,47.69319,9.57481,72.8
1716,1980,05,47.89182,8.54981,69.1
1717,1980,06,45.83319,6.99776,92.4
1718,1980,06,45.84178,7.31894,104.8
1719,1980,06,45.8494,7.64021,106.0
1720,1980,06,45.85606,7.96156,104.2
1721,1980,06,45.86814,9.24811,128.1
1722,1980,06,45.86874,8.92559,139.0
1723,1980,06,46.02644,6.01836,84.8
1724,1980,06,46.04858,6.66286,80.3
1725,1980,06,46.05819,6.98528,79.1
1726,1980,06,46.06682,7.30779,89.1
1727,1980,06,46.07448,7.6304,97.4
1728,1980,06,46.08116,7.95308,99.5
1729,1980,06,46.08687,8.27583,98.0
1730,1980,06,46.09494,8.92544,123.0
1731,1980,06,46.09638,8.58469,107.2
1732,1980,06,46.10113,9.23792,115.7
1733,1980,06,46.25144,6.00029,86.2
1734,1980,06,46.25152,6.33557,82.6
1735,1980,06,46.2735,6.64891,83.5
1736,1980,06,46.28289,6.97299,78.0
1737,1980,06,46.29183,7.29652,77.6
1738,1980,06,46.29953,7.62048,75.6
1739,1980,06,46.30624,7.94451,103.3
1740,1980,06,46.31198,8.26861,106.9
1741,1980,06,46.31673,8.59276,101.4
1742,1980,06,46.3205,8.91696,106.9
1743,1980,06,46.32329,9.2412,101.5
1744,1980,06,46.3251,9.56547,97.1
1745,1980,06,46.32576,10.21403,79.5
1746,1980,06,46.32592,9.88974,94.8
1747,1980,06,46.47603,5.98489,95.8
1748,1980,06,46.50778,6.2883,90.6
1749,1980,06,46.51673,6.97082,86.9
1750,1980,06,46.51681,7.28513,83.7
1751,1980,06,46.52454,7.61045,85.9
1752,1980,06,46.53129,7.93584,101.4
1753,1980,06,46.53456,6.64066,93.1
1754,1980,06,46.53705,8.2613,104.1
1755,1980,06,46.54183,8.58683,100.7
1756,1980,06,46.54562,8.9124,102.5
1757,1980,06,46.54842,9.238,103.5
1758,1980,06,46.54976,10.54057,83.2
1759,1980,06,46.55023,9.56363,97.2
1760,1980,06,46.5509,10.21493,80.1
1761,1980,06,46.55106,9.88928,87.6
1762,1980,06,46.70077,5.96788,88.1
1763,1980,06,46.71353,6.29425,98.9
1764,1980,06,46.71743,6.61481,94.0
1765,1980,06,46.73315,6.94607,87.4
1766,1980,06,46.74177,7.27367,87.1
1767,1980,06,46.7526,7.59435,88.6
1768,1980,06,46.75935,7.92738,89.5
1769,1980,06,46.76125,8.25429,93.9
1770,1980,06,46.76689,8.58083,103.2
1771,1980,06,46.7707,8.90778,98.2
1772,1980,06,46.77352,9.23477,101.3
1773,1980,06,46.77487,10.54287,101.5
1774,1980,06,46.77534,9.56178,101.2
1775,1980,06,46.77602,10.21584,102.2
1776,1980,06,46.77618,9.88881,99.1
1777,1980,06,46.93727,6.27833,94.3
1778,1980,06,46.94998,6.60302,98.3
1779,1980,06,46.96392,7.26749,88.8
1780,1980,06,46.97448,7.59006,92.4
1781,1980,06,46.98129,7.91822,88.8
1782,1980,06,46.98568,8.23908,83.0
1783,1980,06,46.99292,6.92433,96.9
1784,1980,06,46.99537,8.9035,107.9
1785,1980,06,46.99859,9.23149,107.3
1786,1980,06,46.99995,10.54519,128.2
1787,1980,06,47.00042,9.55991,115.1
1788,1980,06,47.0011,10.21676,127.5
1789,1980,06,47.00126,9.88833,126.4
1790,1980,06,47.00145,8.58394,99.7
1791,1980,06,47.17286,6.59151,101.3
1792,1980,06,47.18271,6.9208,100.60000000000001
1793,1980,06,47.1942,7.25201,100.4
1794,1980,06,47.1994,7.57969,96.2
1795,1980,06,47.20625,7.90927,97.5
1796,1980,06,47.2126,8.24111,92.9
1797,1980,06,47.21777,8.56578,93.2
1798,1980,06,47.2223,8.90493,111.2
1799,1980,06,47.22548,9.55801,141.2
1800,1980,06,47.22736,9.22899,122.1
1801,1980,06,47.40752,6.90748,101.3
1802,1980,06,47.41641,7.2383,95.9
1803,1980,06,47.42132,9.55533,161.1
1804,1980,06,47.4243,7.56921,104.3
1805,1980,06,47.43118,7.90021,105.2
1806,1980,06,47.43706,8.23129,104.3
1807,1980,06,47.44387,8.56124,90.2
1808,1980,06,47.44579,8.89361,109.0
1809,1980,06,47.44849,9.22459,137.0
1810,1980,06,47.64917,7.55861,109.10000000000001
1811,1980,06,47.65609,7.89106,129.5
1812,1980,06,47.66199,8.22357,126.0
1813,1980,06,47.66689,8.55615,115.9
1814,1980,06,47.66881,8.88097,114.5
1815,1980,06,47.67466,9.2107,121.9
1816,1980,06,47.69319,9.57481,143.3
1817,1980,06,47.89182,8.54981,128.2
1818,1980,07,45.83319,6.99776,88.5
1819,1980,07,45.84178,7.31894,72.5
1820,1980,07,45.8494,7.64021,65.4
1821,1980,07,45.85606,7.96156,73.3
1822,1980,07,45.86814,9.24811,77.1
1823,1980,07,45.86874,8.92559,79.5
1824,1980,07,46.02644,6.01836,87.5
1825,1980,07,46.04858,6.66286,92.7
1826,1980,07,46.05819,6.98528,92.10000000000001
1827,1980,07,46.06682,7.30779,93.9
1828,1980,07,46.07448,7.6304,80.0
1829,1980,07,46.08116,7.95308,69.7
1830,1980,07,46.08687,8.27583,79.8
1831,1980,07,46.09494,8.92544,100.9
1832,1980,07,46.09638,8.58469,106.60000000000001
1833,1980,07,46.10113,9.23792,85.3
1834,1980,07,46.25144,6.00029,88.8
1835,1980,07,46.25152,6.33557,88.7
1836,1980,07,46.2735,6.64891,94.5
1837,1980,07,46.28289,6.97299,96.5
1838,1980,07,46.29183,7.29652,97.2
1839,1980,07,46.29953,7.62048,82.3
1840,1980,07,46.30624,7.94451,88.7
1841,1980,07,46.31198,8.26861,95.9
1842,1980,07,46.31673,8.59276,109.6
1843,1980,07,46.3205,8.91696,119.4
1844,1980,07,46.32329,9.2412,111.69999999999999
1845,1980,07,46.3251,9.56547,102.8
1846,1980,07,46.32576,10.21403,88.0
1847,1980,07,46.32592,9.88974,98.8
1848,1980,07,46.47603,5.98489,98.8
1849,1980,07,46.50778,6.2883,96.10000000000001
1850,1980,07,46.51673,6.97082,104.5
1851,1980,07,46.51681,7.28513,101.9
1852,1980,07,46.52454,7.61045,83.7
1853,1980,07,46.53129,7.93584,89.9
1854,1980,07,46.53456,6.64066,104.2
1855,1980,07,46.53705,8.2613,104.2
1856,1980,07,46.54183,8.58683,115.1
1857,1980,07,46.54562,8.9124,121.39999999999999
1858,1980,07,46.54842,9.238,119.8
1859,1980,07,46.54976,10.54057,101.4
1860,1980,07,46.55023,9.56363,115.9
1861,1980,07,46.5509,10.21493,109.5
1862,1980,07,46.55106,9.88928,115.8
1863,1980,07,46.70077,5.96788,82.4
1864,1980,07,46.71353,6.29425,94.2
1865,1980,07,46.71743,6.61481,100.7
1866,1980,07,46.73315,6.94607,101.5
1867,1980,07,46.74177,7.27367,98.3
1868,1980,07,46.7526,7.59435,86.6
1869,1980,07,46.75935,7.92738,86.5
1870,1980,07,46.76125,8.25429,91.0
1871,1980,07,46.76689,8.58083,108.7
1872,1980,07,46.7707,8.90778,116.4
1873,1980,07,46.77352,9.23477,116.4
1874,1980,07,46.77487,10.54287,114.3
1875,1980,07,46.77534,9.56178,126.5
1876,1980,07,46.77602,10.21584,121.3
1877,1980,07,46.77618,9.88881,124.6
1878,1980,07,46.93727,6.27833,85.9
1879,1980,07,46.94998,6.60302,95.9
1880,1980,07,46.96392,7.26749,92.8
1881,1980,07,46.97448,7.59006,84.3
1882,1980,07,46.98129,7.91822,85.4
1883,1980,07,46.98568,8.23908,99.2
1884,1980,07,46.99292,6.92433,93.4
1885,1980,07,46.99537,8.9035,124.0
1886,1980,07,46.99859,9.23149,135.6
1887,1980,07,46.99995,10.54519,153.9
1888,1980,07,47.00042,9.55991,145.3
1889,1980,07,47.0011,10.21676,153.5
1890,1980,07,47.00126,9.88833,154.3
1891,1980,07,47.00145,8.58394,98.3
1892,1980,07,47.17286,6.59151,84.6
1893,1980,07,47.18271,6.9208,84.7
1894,1980,07,47.1942,7.25201,106.4
1895,1980,07,47.1994,7.57969,106.6
1896,1980,07,47.20625,7.90927,107.1
1897,1980,07,47.2126,8.24111,113.8
1898,1980,07,47.21777,8.56578,112.7
1899,1980,07,47.2223,8.90493,129.6
1900,1980,07,47.22548,9.55801,160.4
1901,1980,07,47.22736,9.22899,149.2
1902,1980,07,47.40752,6.90748,96.9
1903,1980,07,47.41641,7.2383,97.9
1904,1980,07,47.42132,9.55533,166.6
1905,1980,07,47.4243,7.56921,105.3
1906,1980,07,47.43118,7.90021,114.1
1907,1980,07,47.43706,8.23129,124.5
1908,1980,07,47.44387,8.56124,130.4
1909,1980,07,47.44579,8.89361,129.1
1910,1980,07,47.44849,9.22459,137.1
1911,1980,07,47.64917,7.55861,110.30000000000001
1912,1980,07,47.65609,7.89106,126.8
1913,1980,07,47.66199,8.22357,128.6
1914,1980,07,47.66689,8.55615,118.8
1915,1980,07,47.66881,8.88097,113.0
1916,1980,07,47.67466,9.2107,117.0
1917,1980,07,47.69319,9.57481,134.1
1918,1980,07,47.89182,8.54981,119.3
1919,1980,08,45.83319,6.99776,47.5
1920,1980,08,45.84178,7.31894,48.8
1921,1980,08,45.8494,7.64021,48.400000000000006
1922,1980,08,45.85606,7.96156,59.300000000000004
1923,1980,08,45.86814,9.24811,36.6
1924,1980,08,45.86874,8.92559,55.7
1925,1980,08,46.02644,6.01836,43.0
1926,1980,08,46.04858,6.66286,49.5
1927,1980,08,46.05819,6.98528,45.3
1928,1980,08,46.06682,7.30779,44.9
1929,1980,08,46.07448,7.6304,49.2
1930,1980,08,46.08116,7.95308,47.8
1931,1980,08,46.08687,8.27583,48.199999999999996
1932,1980,08,46.09494,8.92544,50.900000000000006
1933,1980,08,46.09638,8.58469,41.6
1934,1980,08,46.10113,9.23792,43.0
1935,1980,08,46.25144,6.00029,43.0
1936,1980,08,46.25152,6.33557,41.8
1937,1980,08,46.2735,6.64891,37.0
1938,1980,08,46.28289,6.97299,33.1
1939,1980,08,46.29183,7.29652,38.6
1940,1980,08,46.29953,7.62048,29.599999999999998
1941,1980,08,46.30624,7.94451,44.199999999999996
1942,1980,08,46.31198,8.26861,43.5
1943,1980,08,46.31673,8.59276,41.900000000000006
1944,1980,08,46.3205,8.91696,41.9
1945,1980,08,46.32329,9.2412,42.7
1946,1980,08,46.3251,9.56547,39.6
1947,1980,08,46.32576,10.21403,32.9
1948,1980,08,46.32592,9.88974,39.2
1949,1980,08,46.47603,5.98489,39.699999999999996
1950,1980,08,46.50778,6.2883,38.4
1951,1980,08,46.51673,6.97082,34.9
1952,1980,08,46.51681,7.28513,43.2
1953,1980,08,46.52454,7.61045,34.5
1954,1980,08,46.53129,7.93584,43.8
1955,1980,08,46.53456,6.64066,38.2
1956,1980,08,46.53705,8.2613,44.0
1957,1980,08,46.54183,8.58683,41.1
1958,1980,08,46.54562,8.9124,39.5
1959,1980,08,46.54842,9.238,40.0
1960,1980,08,46.54976,10.54057,43.3
1961,1980,08,46.55023,9.56363,38.300000000000004
1962,1980,08,46.5509,10.21493,43.7
1963,1980,08,46.55106,9.88928,39.3
1964,1980,08,46.70077,5.96788,36.3
1965,1980,08,46.71353,6.29425,36.2
1966,1980,08,46.71743,6.61481,36.6
1967,1980,08,46.73315,6.94607,38.800000000000004
1968,1980,08,46.74177,7.27367,48.1
1969,1980,08,46.7526,7.59435,41.2
1970,1980,08,46.75935,7.92738,45.4
1971,1980,08,46.76125,8.25429,42.1
1972,1980,08,46.76689,8.58083,41.7
1973,1980,08,46.7707,8.90778,38.8
1974,1980,08,46.77352,9.23477,39.7
1975,1980,08,46.77487,10.54287,42.5
1976,1980,08,46.77534,9.56178,40.9
1977,1980,08,46.77602,10.21584,50.5
1978,1980,08,46.77618,9.88881,47.7
1979,1980,08,46.93727,6.27833,39.7
1980,1980,08,46.94998,6.60302,40.3
1981,1980,08,46.96392,7.26749,47.0
1982,1980,08,46.97448,7.59006,54.800000000000004
1983,1980,08,46.98129,7.91822,51.4
1984,1980,08,46.98568,8.23908,49.6
1985,1980,08,46.99292,6.92433,41.0
1986,1980,08,46.99537,8.9035,45.4
1987,1980,08,46.99859,9.23149,50.7
1988,1980,08,46.99995,10.54519,71.3
1989,1980,08,47.00042,9.55991,58.8
1990,1980,08,47.0011,10.21676,71.9
1991,1980,08,47.00126,9.88833,66.9
1992,1980,08,47.00145,8.58394,46.8
1993,1980,08,47.17286,6.59151,54.5
1994,1980,08,47.18271,6.9208,59.8
1995,1980,08,47.1942,7.25201,79.5
1996,1980,08,47.1994,7.57969,68.6
1997,1980,08,47.20625,7.90927,64.2
1998,1980,08,47.2126,8.24111,65.0
1999,1980,08,47.21777,8.56578,64.9
2000,1980,08,47.2223,8.90493,54.2
2001,1980,08,47.22548,9.55801,72.0
2002,1980,08,47.22736,9.22899,61.6
2003,1980,08,47.40752,6.90748,68.3
2004,1980,08,47.41641,7.2383,69.7
2005,1980,08,47.42132,9.55533,80.0
2006,1980,08,47.4243,7.56921,80.0
2007,1980,08,47.43118,7.90021,80.7
2008,1980,08,47.43706,8.23129,73.2
2009,1980,08,47.44387,8.56124,58.9
2010,1980,08,47.44579,8.89361,62.6
2011,1980,08,47.44849,9.22459,63.9
2012,1980,08,47.64917,7.55861,71.4
2013,1980,08,47.65609,7.89106,90.7
2014,1980,08,47.66199,8.22357,91.3
2015,1980,08,47.66689,8.55615,78.6
2016,1980,08,47.66881,8.88097,74.1
2017,1980,08,47.67466,9.2107,60.4
2018,1980,08,47.69319,9.57481,75.5
2019,1980,08,47.89182,8.54981,90.3
2020,1980,09,45.83319,6.99776,55.599999999999994
2021,1980,09,45.84178,7.31894,44.9
2022,1980,09,45.8494,7.64021,43.5
2023,1980,09,45.85606,7.96156,28.1
2024,1980,09,45.86814,9.24811,26.299999999999997
2025,1980,09,45.86874,8.92559,22.8
2026,1980,09,46.02644,6.01836,54.5
2027,1980,09,46.04858,6.66286,49.0
2028,1980,09,46.05819,6.98528,50.099999999999994
2029,1980,09,46.06682,7.30779,49.6
2030,1980,09,46.07448,7.6304,43.2
2031,1980,09,46.08116,7.95308,29.0
2032,1980,09,46.08687,8.27583,26.0
2033,1980,09,46.09494,8.92544,22.400000000000002
2034,1980,09,46.09638,8.58469,27.7
2035,1980,09,46.10113,9.23792,21.8
2036,1980,09,46.25144,6.00029,42.4
2037,1980,09,46.25152,6.33557,32.5
2038,1980,09,46.2735,6.64891,50.1
2039,1980,09,46.28289,6.97299,49.5
2040,1980,09,46.29183,7.29652,48.5
2041,1980,09,46.29953,7.62048,27.2
2042,1980,09,46.30624,7.94451,29.2
2043,1980,09,46.31198,8.26861,25.7
2044,1980,09,46.31673,8.59276,19.9
2045,1980,09,46.3205,8.91696,18.7
2046,1980,09,46.32329,9.2412,22.1
2047,1980,09,46.3251,9.56547,20.700000000000003
2048,1980,09,46.32576,10.21403,14.799999999999999
2049,1980,09,46.32592,9.88974,17.3
2050,1980,09,46.47603,5.98489,37.8
2051,1980,09,46.50778,6.2883,29.5
2052,1980,09,46.51673,6.97082,47.4
2053,1980,09,46.51681,7.28513,34.7
2054,1980,09,46.52454,7.61045,29.2
2055,1980,09,46.53129,7.93584,26.200000000000003
2056,1980,09,46.53456,6.64066,43.5
2057,1980,09,46.53705,8.2613,27.2
2058,1980,09,46.54183,8.58683,15.1
2059,1980,09,46.54562,8.9124,16.2
2060,1980,09,46.54842,9.238,20.7
2061,1980,09,46.54976,10.54057,13.7
2062,1980,09,46.55023,9.56363,19.1
2063,1980,09,46.5509,10.21493,15.5
2064,1980,09,46.55106,9.88928,15.1
2065,1980,09,46.70077,5.96788,41.4
2066,1980,09,46.71353,6.29425,40.7
2067,1980,09,46.71743,6.61481,43.0
2068,1980,09,46.73315,6.94607,33.5
2069,1980,09,46.74177,7.27367,32.4
2070,1980,09,46.7526,7.59435,28.6
2071,1980,09,46.75935,7.92738,28.700000000000003
2072,1980,09,46.76125,8.25429,27.0
2073,1980,09,46.76689,8.58083,20.4
2074,1980,09,46.7707,8.90778,19.0
2075,1980,09,46.77352,9.23477,24.3
2076,1980,09,46.77487,10.54287,20.2
2077,1980,09,46.77534,9.56178,24.1
2078,1980,09,46.77602,10.21584,26.9
2079,1980,09,46.77618,9.88881,25.3
2080,1980,09,46.93727,6.27833,47.199999999999996
2081,1980,09,46.94998,6.60302,38.8
2082,1980,09,46.96392,7.26749,31.0
2083,1980,09,46.97448,7.59006,26.6
2084,1980,09,46.98129,7.91822,29.1
2085,1980,09,46.98568,8.23908,29.8
2086,1980,09,46.99292,6.92433,28.200000000000003
2087,1980,09,46.99537,8.9035,27.8
2088,1980,09,46.99859,9.23149,29.8
2089,1980,09,46.99995,10.54519,41.6
2090,1980,09,47.00042,9.55991,32.5
2091,1980,09,47.0011,10.21676,39.4
2092,1980,09,47.00126,9.88833,39.5
2093,1980,09,47.00145,8.58394,26.7
2094,1980,09,47.17286,6.59151,36.3
2095,1980,09,47.18271,6.9208,23.0
2096,1980,09,47.1942,7.25201,29.5
2097,1980,09,47.1994,7.57969,29.5
2098,1980,09,47.20625,7.90927,23.400000000000002
2099,1980,09,47.2126,8.24111,27.7
2100,1980,09,47.21777,8.56578,27.400000000000002
2101,1980,09,47.2223,8.90493,31.5
2102,1980,09,47.22548,9.55801,42.3
2103,1980,09,47.22736,9.22899,32.5
2104,1980,09,47.40752,6.90748,25.5
2105,1980,09,47.41641,7.2383,30.900000000000002
2106,1980,09,47.42132,9.55533,52.699999999999996
2107,1980,09,47.4243,7.56921,29.0
2108,1980,09,47.43118,7.90021,27.400000000000002
2109,1980,09,47.43706,8.23129,28.5
2110,1980,09,47.44387,8.56124,25.7
2111,1980,09,47.44579,8.89361,33.5
2112,1980,09,47.44849,9.22459,40.4
2113,1980,09,47.64917,7.55861,29.599999999999998
2114,1980,09,47.65609,7.89106,27.0
2115,1980,09,47.66199,8.22357,28.7
2116,1980,09,47.66689,8.55615,28.3
2117,1980,09,47.66881,8.88097,32.5
2118,1980,09,47.67466,9.2107,39.9
2119,1980,09,47.69319,9.57481,50.9
2120,1980,09,47.89182,8.54981,22.7
2121,1980,10,45.83319,6.99776,121.2
2122,1980,10,45.84178,7.31894,101.1
2123,1980,10,45.8494,7.64021,87.5
2124,1980,10,45.85606,7.96156,93.5
2125,1980,10,45.86814,9.24811,165.3
2126,1980,10,45.86874,8.92559,139.29999999999998
2127,1980,10,46.02644,6.01836,119.80000000000001
2128,1980,10,46.04858,6.66286,124.0
2129,1980,10,46.05819,6.98528,121.8
2130,1980,10,46.06682,7.30779,105.5
2131,1980,10,46.07448,7.6304,105.2
2132,1980,10,46.08116,7.95308,102.10000000000001
2133,1980,10,46.08687,8.27583,104.39999999999999
2134,1980,10,46.09494,8.92544,106.8
2135,1980,10,46.09638,8.58469,107.1
2136,1980,10,46.10113,9.23792,120.4
2137,1980,10,46.25144,6.00029,101.8
2138,1980,10,46.25152,6.33557,106.6
2139,1980,10,46.2735,6.64891,116.9
2140,1980,10,46.28289,6.97299,114.1
2141,1980,10,46.29183,7.29652,104.9
2142,1980,10,46.29953,7.62048,99.2
2143,1980,10,46.30624,7.94451,105.4
2144,1980,10,46.31198,8.26861,108.7
2145,1980,10,46.31673,8.59276,98.5
2146,1980,10,46.3205,8.91696,99.9
2147,1980,10,46.32329,9.2412,111.0
2148,1980,10,46.3251,9.56547,122.5
2149,1980,10,46.32576,10.21403,159.8
2150,1980,10,46.32592,9.88974,130.0
2151,1980,10,46.47603,5.98489,85.9
2152,1980,10,46.50778,6.2883,93.6
2153,1980,10,46.51673,6.97082,106.0
2154,1980,10,46.51681,7.28513,99.2
2155,1980,10,46.52454,7.61045,103.7
2156,1980,10,46.53129,7.93584,104.30000000000001
2157,1980,10,46.53456,6.64066,103.8
2158,1980,10,46.53705,8.2613,94.7
2159,1980,10,46.54183,8.58683,99.7
2160,1980,10,46.54562,8.9124,101.1
2161,1980,10,46.54842,9.238,100.8
2162,1980,10,46.54976,10.54057,152.3
2163,1980,10,46.55023,9.56363,107.6
2164,1980,10,46.5509,10.21493,137.8
2165,1980,10,46.55106,9.88928,115.2
2166,1980,10,46.70077,5.96788,81.6
2167,1980,10,46.71353,6.29425,94.9
2168,1980,10,46.71743,6.61481,99.0
2169,1980,10,46.73315,6.94607,99.1
2170,1980,10,46.74177,7.27367,102.8
2171,1980,10,46.7526,7.59435,110.7
2172,1980,10,46.75935,7.92738,107.3
2173,1980,10,46.76125,8.25429,114.6
2174,1980,10,46.76689,8.58083,100.19999999999999
2175,1980,10,46.7707,8.90778,103.9
2176,1980,10,46.77352,9.23477,102.7
2177,1980,10,46.77487,10.54287,136.4
2178,1980,10,46.77534,9.56178,105.6
2179,1980,10,46.77602,10.21584,117.4
2180,1980,10,46.77618,9.88881,108.5
2181,1980,10,46.93727,6.27833,95.1
2182,1980,10,46.94998,6.60302,96.2
2183,1980,10,46.96392,7.26749,111.2
2184,1980,10,46.97448,7.59006,106.8
2185,1980,10,46.98129,7.91822,108.7
2186,1980,10,46.98568,8.23908,111.2
2187,1980,10,46.99292,6.92433,94.5
2188,1980,10,46.99537,8.9035,106.0
2189,1980,10,46.99859,9.23149,111.2
2190,1980,10,46.99995,10.54519,136.3
2191,1980,10,47.00042,9.55991,101.1
2192,1980,10,47.0011,10.21676,113.1
2193,1980,10,47.00126,9.88833,104.4
2194,1980,10,47.00145,8.58394,100.2
2195,1980,10,47.17286,6.59151,97.6
2196,1980,10,47.18271,6.9208,99.8
2197,1980,10,47.1942,7.25201,109.1
2198,1980,10,47.1994,7.57969,110.2
2199,1980,10,47.20625,7.90927,114.4
2200,1980,10,47.2126,8.24111,117.0
2201,1980,10,47.21777,8.56578,118.5
2202,1980,10,47.2223,8.90493,105.4
2203,1980,10,47.22548,9.55801,100.4
2204,1980,10,47.22736,9.22899,101.0
2205,1980,10,47.40752,6.90748,110.3
2206,1980,10,47.41641,7.2383,113.0
2207,1980,10,47.42132,9.55533,107.5
2208,1980,10,47.4243,7.56921,115.5
2209,1980,10,47.43118,7.90021,117.10000000000001
2210,1980,10,47.43706,8.23129,122.4
2211,1980,10,47.44387,8.56124,116.0
2212,1980,10,47.44579,8.89361,109.7
2213,1980,10,47.44849,9.22459,105.7
2214,1980,10,47.64917,7.55861,109.0
2215,1980,10,47.65609,7.89106,120.60000000000001
2216,1980,10,47.66199,8.22357,119.9
2217,1980,10,47.66689,8.55615,99.89999999999999
2218,1980,10,47.66881,8.88097,99.3
2219,1980,10,47.67466,9.2107,101.9
2220,1980,10,47.69319,9.57481,93.8
2221,1980,10,47.89182,8.54981,101.8
2222,1980,11,45.83319,6.99776,37.8
2223,1980,11,45.84178,7.31894,31.2
2224,1980,11,45.8494,7.64021,30.3
2225,1980,11,45.85606,7.96156,27.6
2226,1980,11,45.86814,9.24811,46.9
2227,1980,11,45.86874,8.92559,42.9
2228,1980,11,46.02644,6.01836,46.1
2229,1980,11,46.04858,6.66286,39.8
2230,1980,11,46.05819,6.98528,36.4
2231,1980,11,46.06682,7.30779,32.9
2232,1980,11,46.07448,7.6304,30.2
2233,1980,11,46.08116,7.95308,29.1
2234,1980,11,46.08687,8.27583,28.8
2235,1980,11,46.09494,8.92544,31.8
2236,1980,11,46.09638,8.58469,30.5
2237,1980,11,46.10113,9.23792,36.699999999999996
2238,1980,11,46.25144,6.00029,44.4
2239,1980,11,46.25152,6.33557,42.0
2240,1980,11,46.2735,6.64891,39.4
2241,1980,11,46.28289,6.97299,35.4
2242,1980,11,46.29183,7.29652,32.7
2243,1980,11,46.29953,7.62048,30.400000000000002
2244,1980,11,46.30624,7.94451,29.5
2245,1980,11,46.31198,8.26861,30.4
2246,1980,11,46.31673,8.59276,30.1
2247,1980,11,46.3205,8.91696,30.1
2248,1980,11,46.32329,9.2412,31.099999999999998
2249,1980,11,46.3251,9.56547,35.4
2250,1980,11,46.32576,10.21403,38.8
2251,1980,11,46.32592,9.88974,34.8
2252,1980,11,46.47603,5.98489,42.699999999999996
2253,1980,11,46.50778,6.2883,40.7
2254,1980,11,46.51673,6.97082,37.1
2255,1980,11,46.51681,7.28513,31.9
2256,1980,11,46.52454,7.61045,29.6
2257,1980,11,46.53129,7.93584,29.8
2258,1980,11,46.53456,6.64066,39.1
2259,1980,11,46.53705,8.2613,29.2
2260,1980,11,46.54183,8.58683,28.3
2261,1980,11,46.54562,8.9124,28.4
2262,1980,11,46.54842,9.238,30.2
2263,1980,11,46.54976,10.54057,32.1
2264,1980,11,46.55023,9.56363,27.4
2265,1980,11,46.5509,10.21493,30.599999999999998
2266,1980,11,46.55106,9.88928,28.9
2267,1980,11,46.70077,5.96788,40.9
2268,1980,11,46.71353,6.29425,41.2
2269,1980,11,46.71743,6.61481,38.6
2270,1980,11,46.73315,6.94607,35.0
2271,1980,11,46.74177,7.27367,34.0
2272,1980,11,46.7526,7.59435,31.0
2273,1980,11,46.75935,7.92738,29.1
2274,1980,11,46.76125,8.25429,30.700000000000003
2275,1980,11,46.76689,8.58083,30.3
2276,1980,11,46.7707,8.90778,29.7
2277,1980,11,46.77352,9.23477,28.6
2278,1980,11,46.77487,10.54287,32.5
2279,1980,11,46.77534,9.56178,30.2
2280,1980,11,46.77602,10.21584,34.3
2281,1980,11,46.77618,9.88881,30.7
2282,1980,11,46.93727,6.27833,40.9
2283,1980,11,46.94998,6.60302,38.6
2284,1980,11,46.96392,7.26749,33.5
2285,1980,11,46.97448,7.59006,31.7
2286,1980,11,46.98129,7.91822,29.5
2287,1980,11,46.98568,8.23908,31.1
2288,1980,11,46.99292,6.92433,35.4
2289,1980,11,46.99537,8.9035,31.8
2290,1980,11,46.99859,9.23149,33.8
2291,1980,11,46.99995,10.54519,43.5
2292,1980,11,47.00042,9.55991,34.6
2293,1980,11,47.0011,10.21676,40.8
2294,1980,11,47.00126,9.88833,38.8
2295,1980,11,47.00145,8.58394,31.2
2296,1980,11,47.17286,6.59151,38.7
2297,1980,11,47.18271,6.9208,37.2
2298,1980,11,47.1942,7.25201,38.1
2299,1980,11,47.1994,7.57969,37.2
2300,1980,11,47.20625,7.90927,35.5
2301,1980,11,47.2126,8.24111,34.0
2302,1980,11,47.21777,8.56578,31.9
2303,1980,11,47.2223,8.90493,31.9
2304,1980,11,47.22548,9.55801,37.9
2305,1980,11,47.22736,9.22899,35.1
2306,1980,11,47.40752,6.90748,40.800000000000004
2307,1980,11,47.41641,7.2383,37.0
2308,1980,11,47.42132,9.55533,41.3
2309,1980,11,47.4243,7.56921,37.8
2310,1980,11,47.43118,7.90021,36.6
2311,1980,11,47.43706,8.23129,34.3
2312,1980,11,47.44387,8.56124,28.1
2313,1980,11,47.44579,8.89361,35.1
2314,1980,11,47.44849,9.22459,37.4
2315,1980,11,47.64917,7.55861,38.6
2316,1980,11,47.65609,7.89106,42.4
2317,1980,11,47.66199,8.22357,39.7
2318,1980,11,47.66689,8.55615,35.2
2319,1980,11,47.66881,8.88097,37.6
2320,1980,11,47.67466,9.2107,47.3
2321,1980,11,47.69319,9.57481,40.1
2322,1980,11,47.89182,8.54981,37.7
2323,1980,12,45.83319,6.99776,53.7
2324,1980,12,45.84178,7.31894,34.6
2325,1980,12,45.8494,7.64021,27.6
2326,1980,12,45.85606,7.96156,21.0
2327,1980,12,45.86814,9.24811,9.299999999999999
2328,1980,12,45.86874,8.92559,8.9
2329,1980,12,46.02644,6.01836,77.0
2330,1980,12,46.04858,6.66286,70.4
2331,1980,12,46.05819,6.98528,59.0
2332,1980,12,46.06682,7.30779,46.199999999999996
